word,On Time (Early),Overdue (Late),log_ratio
branches,8.180827236406008e-5,3.0254989047693964e-6,-4.757001766777032
pwd,9.892167852886616e-4,3.630598685723276e-5,-4.768007346598683
belly,8.269268611934721e-5,3.0254989047693964e-6,-4.7725147661483565
ronald,8.357709987463435e-5,3.0254989047693964e-6,-4.787862730481793
hc,2.5250012713447733e-4,9.07649671430819e-6,-4.798004740902407
hokey,4.2451860253782526e-5,1.5127494523846982e-6,-4.810582806981876
weeds,2.98931849287052e-4,1.0589246166692888e-5,-4.8191448204853
trees,7.38043278787115e-4,2.571674069053987e-5,-4.842925704372979
boscana,2.8743447046831918e-5,1e-6,-4.845161181705695
overloading,2.8743447046831918e-5,1e-6,-4.845161181705695
springs,2.8743447046831918e-5,1e-6,-4.845161181705695
plow,2.9185653924475488e-5,1e-6,-4.867187488035694
mattresses,2.2198785257707113e-4,7.5637472619234916e-6,-4.875235765324129
www,4.886385997961427e-4,1.664024397623168e-5,-4.876019341902217
trash,0.008632762665357735,2.934733937626315e-4,-4.878520706066605
shopping,8.932578928400074e-5,3.0254989047693964e-6,-4.883831789012515
blank,2.9627860802119054e-5,1e-6,-4.888882559135013
young,2.9627860802119054e-5,1e-6,-4.888882559135013
loose,0.0010042518191285428,3.328048795246336e-5,-4.91530067833031
oak,3.051227455740619e-5,1e-6,-4.93131782545541
placard,3.051227455740619e-5,1e-6,-4.93131782545541
santos,3.051227455740619e-5,1e-6,-4.93131782545541
rodents,4.1655887874024103e-4,1.3614745071462284e-5,-4.935278554431191
evidence,0.002608136164341764,8.471396933354311e-5,-4.944275491264853
processed,1.8705350924322925e-4,6.050997809538793e-6,-4.95013415938067
sh,1.8749571612087284e-4,6.050997809538793e-6,-4.953540760823919
mailbox,4.687392903021821e-5,1.5127494523846982e-6,-4.953540760823919
hung,1.4150620084594175e-4,4.538248357154095e-6,-4.962585900426926
overtime,3.139668831269333e-5,1e-6,-4.972540488181923
occupying,3.183889519033689e-5,1e-6,-4.992718370119553
rubbish,3.183889519033689e-5,1e-6,-4.992718370119553
yd,3.183889519033689e-5,1e-6,-4.992718370119553
hp,4.820054966314891e-5,1.5127494523846982e-6,-4.993804631037646
tv,1.450438558670903e-4,4.538248357154095e-6,-4.998209810157648
cubic,4.9084963418436045e-5,1.5127494523846982e-6,-5.020036172610826
noon,3.272330894562403e-5,1e-6,-5.03224673430619
eyes,3.9887060363449835e-4,1.2101995619077585e-5,-5.042603929516101
conlon,1.4990813152116955e-4,4.538248357154095e-6,-5.045799268675908
monitoring,5.514319764215293e-4,1.664024397623168e-5,-5.0504344374530925
dumped,2.0076192245017986e-4,6.050997809538793e-6,-5.052168793551635
pickup,6.889583153686789e-4,1.9665742881001078e-5,-5.130660106181296
baited,5.350703219487173e-5,1.5127494523846982e-6,-5.144483543535315
heat,5.439144595015886e-5,1.5127494523846982e-6,-5.16813481159996
grown,1.0966730565560486e-4,3.0254989047693964e-6,-5.179816616647595
collected,3.3607722700911165e-4,9.07649671430819e-6,-5.210513413870511
fyi,5.6160273460733134e-5,1.5127494523846982e-6,-5.2143049930328855
meeting,5.6160273460733134e-5,1.5127494523846982e-6,-5.2143049930328855
removal,0.003202904414772363,8.62267187859278e-5,-5.215101952059306
tote,3.758758459970328e-5,1e-6,-5.232184304814942
deliver,1.7378730291392223e-4,4.538248357154095e-6,-5.25904330779817
cardboard,3.935641211027755e-5,1e-6,-5.298526799643638
hanger,3.935641211027755e-5,1e-6,-5.298526799643638
seeing,3.590719846465772e-4,9.07649671430819e-6,-5.30599372272474
bait,1.8174702671150644e-4,4.538248357154095e-6,-5.323652389221246
matreses,4.0240825865564684e-5,1e-6,-5.330588008875936
motoring,4.0240825865564684e-5,1e-6,-5.330588008875936
stickers,9.131572023339679e-4,2.2691241785770472e-5,-5.330655776959009
appointment,1.2381792574019904e-4,3.0254989047693964e-6,-5.354903323205686
infront,6.190896287009952e-5,1.5127494523846982e-6,-5.354903323205686
handicap,4.156744649849539e-5,1e-6,-5.377382220354877
storage,8.972377547387994e-4,2.1178492333385777e-5,-5.404818533959775
rx,4.2451860253782526e-5,1e-6,-5.407755869398397
furniture,1.313354426601397e-4,3.0254989047693964e-6,-5.439939427061486
tagged,3.290019169668146e-4,7.5637472619234916e-6,-5.442851022481388
brendan,3.303285375997453e-4,7.5637472619234916e-6,-5.448656644162594
replant,4.377848088671323e-5,1e-6,-5.45214998875685
unregistered,4.42206877643568e-5,1e-6,-5.466649558451965
calling,2.0429957747132842e-4,4.538248357154095e-6,-5.492406846955621
calendar,4.55473083972875e-5,1e-6,-5.509293895860458
dup,6.986868666768375e-5,1.5127494523846982e-6,-5.529401054437823
recycle,4.214231543943203e-4,9.07649671430819e-6,-5.536990209449505
esd,7.119530730061445e-5,1.5127494523846982e-6,-5.556537184375337
rat,6.429688000937478e-4,1.3614745071462284e-5,-5.561506858738002
greatly,3.6128301903479507e-4,7.5637472619234916e-6,-5.5778844795190405
tree,0.008416965709067673,1.75478936476625e-4,-5.583930466890203
extra,3.634940534230129e-4,7.5637472619234916e-6,-5.586686795055041
abuts,4.9969377173723185e-5,1e-6,-5.642972331092428
mcardle,5.041158405136675e-5,1e-6,-5.655683382841982
nasir,5.085379092901032e-5,1e-6,-5.668283419621615
leading,2.334852313958039e-4,4.538248357154095e-6,-5.685051924898017
couch,8.00394448534858e-5,1.5127494523846982e-6,-5.725466193343925
diaz,8.00394448534858e-5,1.5127494523846982e-6,-5.725466193343925
ds,8.00394448534858e-5,1.5127494523846982e-6,-5.725466193343925
gregory,8.00394448534858e-5,1.5127494523846982e-6,-5.725466193343925
automatically,1.6317433785047658e-4,3.0254989047693964e-6,-5.753097312321116
success,5.394923907251529e-5,1e-6,-5.753530706240126
capitol,8.180827236406008e-5,1.5127494523846982e-6,-5.757001766777032
webster,5.439144595015886e-5,1e-6,-5.76530787401648
dpw,0.0020726236355154033,3.7818736309617454e-5,-5.77621319596502
alive,5.5275859705446e-5,1e-6,-5.788577653339328
aquino,8.401930675227791e-5,1.5127494523846982e-6,-5.795475914591668
pathfinder,1.6848082038219942e-4,3.0254989047693964e-6,-5.799267493754042
sewers,5.6160273460733134e-5,1e-6,-5.811478055449406
protocol,5.7044687216020273e-5,1e-6,-5.834020624100495
contaminated,5.969792848188168e-5,1e-6,-5.8996089657280715
sheehan,1.848424748550114e-4,3.0254989047693964e-6,-5.932979438341603
recycling,5.638137689955492e-4,9.07649671430819e-6,-5.9569393372857835
limb,9.595889244865425e-5,1.5127494523846982e-6,-5.987171538705199
placed,0.0019514589510410654,3.0254989047693966e-5,-6.011236243349344
collections,6.04939008616401e-4,9.07649671430819e-6,-6.058510320425461
book,1.0347640936859491e-4,1.5127494523846982e-6,-6.095985025844125
collection,0.0016012311039473597,2.2691241785770472e-5,-6.140902172128379
increasing,7.075310042297087e-5,1e-6,-6.144721463564602
mva,1.10551719410892e-4,1.5127494523846982e-6,-6.191404590922807
early,8.061431379442245e-4,1.0589246166692888e-5,-6.2503642302422495
canopy,7.73862035876244e-5,1e-6,-6.27400448050957
treat,7.73862035876244e-5,1e-6,-6.27400448050957
narrative,3.546499158701415e-4,4.538248357154095e-6,-6.288116231994484
ears,3.550921227477851e-4,4.538248357154095e-6,-6.289913983056878
cassidy,2.3923392080517028e-4,3.0254989047693964e-6,-6.305105090087535
ars,7.915503109819867e-5,1e-6,-6.306609145941496
planted,6.014013535952525e-4,7.5637472619234916e-6,-6.313083147511059
descriptive,3.6260963966772575e-4,4.538248357154095e-6,-6.3201379050450095
interest,8.313489299699079e-5,1e-6,-6.377382220354877
bostons,2.529423340121209e-4,3.0254989047693964e-6,-6.385491643039109
burrows,2.551533684003387e-4,3.0254989047693964e-6,-6.398047814906202
overloaded,6.398733519502429e-4,7.5637472619234916e-6,-6.402541417905082
forest,2.560377821556259e-4,3.0254989047693964e-6,-6.403039844249957
tomorrow,3.909108798369141e-4,4.538248357154095e-6,-6.428560364930996
overgrown,2.6753516097435863e-4,3.0254989047693964e-6,-6.466411638422676
eric,2.693039884849329e-4,3.0254989047693964e-6,-6.475918724167052
mcgevna,2.7151502287315075e-4,3.0254989047693964e-6,-6.4877151516308995
abatement,4.178854993731718e-4,4.538248357154095e-6,-6.5248283246479986
mcdonagh,9.463227181572355e-5,1e-6,-6.564260355078387
burrow,1.437172352341596e-4,1.5127494523846982e-6,-6.569916214176537
patrick,9.551668557101069e-5,1e-6,-6.577680870840709
landscaping,4.382270157447759e-4,4.538248357154095e-6,-6.593399052726052
dumpsters,1.4725489025530815e-4,1.5127494523846982e-6,-6.604998673331982
boxes,9.861213371451567e-5,1e-6,-6.623693268597545
loaded,9.861213371451567e-5,1e-6,-6.623693268597545
app,1.0214978873566421e-4,1e-6,-6.674542410093298
improperly,6.403155588278864e-4,6.050997809538793e-6,-6.725466193343925
scheduler,1.0657185751209988e-4,1e-6,-6.735682704907202
grounds,1.0834068502267416e-4,1e-6,-6.759431307679811
yardwaste,1.1276275379910983e-4,1e-6,-6.817146805536098
mi,1.1320496067675341e-4,1e-6,-6.822793368677241
warranty,5.346281150710736e-4,4.538248357154095e-6,-6.880256334788687
planting,1.2735558076134757e-4,1e-6,-6.992718370119553
dj,1.2779778763899116e-4,1e-6,-6.997719051177919
pruning,0.0015976934489262112,1.2101995619077585e-5,-7.044601845693164
caring,4.2761405068133027e-4,3.0254989047693964e-6,-7.1429923857375615
specifications,0.0015707188293899534,1.0589246166692888e-5,-7.212681250553222
improper,6.876316947357483e-4,4.538248357154095e-6,-7.243356670557529
ticketed,0.0016927679276195783,1.0589246166692888e-5,-7.320640498689142
tow,1.795359923232886e-4,1e-6,-7.488129285862416
northern,0.0014283282147887245,6.050997809538793e-6,-7.882938755842007
pruned,0.0018603643342464905,7.5637472619234916e-6,-7.942268314142146
fined,2.560377821556259e-4,1e-6,-8.000212906666476
violator,3.940063279804191e-4,1e-6,-8.622074990199163
violators,4.948294960831525e-4,1e-6,-8.950787689653634
